row_id,order_id,customer_id,order_date,delivery_date,status,payment_method,currency,price,quantity,total_amount,channel
2046,ORD102046,C50757,2025-03-07,2025-03-13,processing,credit_card,EUR,28.97,5.0,144.85,web
2166,ORD102166,C38443,2024-08-12,2024-08-18,cancelled,paypal,USD,12.48,1.0,12.48,web
1216,ORD101216,C55639,2024-09-12,2024-09-15,shipped,credit_card,EUR,0.0,3.0,225.36,web
1857,ORD101857,C62579,2024-07-06,2024-07-11,delivered,credit_card,EUR,25.78,1.0,25.78,web
1659,ORD101659,C32829,2024-01-23,2024-01-26,delivered,credit_card,EUR,23.17,3.0,69.51,app
973,ORD100973,C52671,2025-10-09,2025-10-17,delivered,cash,EUR,34.0,4.0,136.0,web
1924,ORD101924,C42523,2024-08-17,2024-08-26,delivered,credit_card,EUR,75.84,5.0,379.2,web
1835,ORD101835,C22401,2024-11-07,2024-11-12,delivered,credit_card,USD,21.97,3.0,65.91,web
650,ORD100650,C54032,2025-06-05,2025-06-07,delivered,cash,EUR,73.52,4.0,294.08,web
643,ORD100643,C53281,2025-02-19,2025-02-27,delivered,credit_card,EUR,43.15,1.0,43.15,web
1624,ORD101624,C59801,2025-07-30,2025-08-07,processing,credit_card,USD,19.34,5.0,96.7,app
1298,ORD101298,C57754,2024-01-08,2024-01-17,delivered,credit_card,EUR,18.53,1.0,18.53,web
930,ORD100930,C58378,2024-07-01,2024-07-03,delivered,cash,EUR,75.19,3.0,225.57,web
1583,ORD101583,C47261,2025-07-29,2025-08-05,delivered,credit_card,EUR,18.63,4.0,74.52,web
912,ORD100912,C43873,2024-06-11,2024-06-20,delivered,credit_card,EUR,80.89,4.0,323.56,app
657,ORD100657,C66961,2025-12-28,2026-01-06,delivered,paypal,EUR,20.43,2.0,40.86,web
1194,ORD101194,C57323,2024-10-15,2024-10-23,shipped,credit_card,EUR,67.57,3.0,202.71,web
1987,ORD101987,C29075,2024-07-05,2024-07-08,delivered,credit_card,EUR,37.36,1.0,37.36,web
755,ORD100755,C49410,2024-05-18,2024-05-21,cancelled,paypal,EUR,37.68,2.0,75.36,web
2186,ORD102186,C37484,2025-11-24,2025-11-27,delivered,credit_card,USD,14.24,1.0,14.24,web
1061,ORD101061,C71889,2024-05-04,2024-05-08,delivered,credit_card,EUR,23.59,5.0,117.95,web
668,ORD100668,C92703,2025-08-24,2025-08-25,delivered,paypal,EUR,21.85,1.0,21.85,app
30,ORD100030,C50540,2025-10-31,2025-11-02,shipped,credit_card,EUR,16.07,4.0,64.28,web
1600,ORD101600,C37134,2024-03-08,2024-03-15,delivered,credit_card,EUR,16.52,3.0,49.56,web
2073,ORD102073,C40812,2025-10-11,2025-10-13,delivered,credit_card,EUR,19.89,3.0,59.67,app
2434,ORD102434,C50541,2024-10-04,2024-10-08,shipped,credit_card,USD,12.21,2.0,24.42,web
1290,ORD101290,C31028,2024-03-22,2024-03-26,delivered,paypal,USD,37.15,5.0,185.75,web
789,ORD100789,C11107,2024-05-15,2024-05-22,delivered,credit_card,EUR,32.89,3.0,98.67,partner
2229,ORD102229,C98272,2025-05-01,2025-05-04,delivered,cash,USD,18.79,1.0,18.79,web
1657,ORD101657,C88649,2024-08-08,2024-08-14,delivered,cash,EUR,19.29,5.0,96.45,web
1900,ORD101900,C58137,2024-10-04,2024-10-05,shipped,credit_card,EUR,25.68,2.0,51.36,web
1501,ORD101501,C33431,2025-09-08,2025-09-11,delivered,credit_card,EUR,41.96,2.0,83.92,app
298,ORD100298,C35610,2025-06-01,2025-06-05,shipped,credit_card,EUR,18.28,5.0,91.4,web
2442,ORD102442,C10849,2025-09-04,2025-09-08,delivered,paypal,EUR,21.88,2.0,43.76,partner
761,ORD100761,C59768,2024-12-16,2024-12-24,shipped,cash,EUR,52.48,2.0,104.96,app
1771,ORD101771,C43948,2025-01-23,2025-01-31,delivered,credit_card,EUR,74.63,3.0,223.89,web
237,ORD100237,C48887,2024-05-17,2024-05-20,delivered,credit_card,EUR,62.41,4.0,249.64,web
109,ORD100109,C73464,2025-08-27,2025-08-31,delivered,paypal,USD,19.13,4.0,76.52,web
2238,ORD102238,C52855,2024-09-12,2024-09-17,delivered,credit_card,EUR,48.55,2.0,97.1,web
1524,ORD101524,C64322,2024-11-28,2024-12-04,shipped,credit_card,EUR,21.97,5.0,109.85,app
1050,ORD101050,C55747,2024-11-17,2024-11-25,cancelled,credit_card,EUR,24.55,1.0,24.55,app
1546,ORD101546,C71871,2024-11-26,2024-11-29,delivered,credit_card,EUR,28.08,3.0,84.24,web
252,ORD100252,C26940,2025-03-01,2025-03-05,,credit_card,USD,36.93,1.0,36.93,app
1820,ORD101820,C38141,2025-04-26,2025-05-03,cancelled,paypal,EUR,238.8,5.0,1194.0,app
1310,ORD101310,C57176,2024-06-16,2024-06-17,delivered,credit_card,USD,51.59,1.0,51.59,web
2008,ORD102008,C80886,2024-07-13,2024-07-19,shipped,credit_card,EUR,28.01,3.0,84.03,web
2021,ORD102021,C69394,2025-05-25,2025-05-29,delivered,cash,EUR,22.36,5.0,111.8,app
1556,ORD101556,C90702,2025-09-11,2025-09-13,delivered,cash,EUR,42.57,5.0,212.85,app
2173,ORD102173,C78819,2025-09-26,2025-10-04,delivered,paypal,EUR,76.81,4.0,307.24,app
2249,ORD102249,C48114,2024-09-23,2024-09-24,delivered,paypal,EUR,29.17,4.0,116.68,app
1509,ORD101509,C71492,2024-03-25,2024-04-02,shipped,credit_card,EUR,35.36,4.0,141.44,app
1124,ORD101124,C85651,2025-08-31,2025-09-09,shipped,credit_card,EUR,90.84,3.0,272.52,web
443,ORD100443,C53972,2024-05-17,2024-05-21,delivered,paypal,EUR,27.57,1.0,27.57,web
2115,ORD102115,C28226,2024-11-11,2024-11-15,delivered,cash,EUR,56.85,1.0,56.85,web
2390,ORD102390,C50903,2025-09-04,2025-09-10,delivered,credit_card,EUR,44.05,3.0,132.15,web
554,ORD100554,C98597,2025-07-29,2025-08-05,shipped,paypal,USD,53.58,3.0,160.74,web
2051,ORD102051,C37222,2024-01-27,2024-02-05,shipped,credit_card,EUR,23.65,3.0,70.95,web
486,ORD100486,C40081,2025-06-30,2025-07-05,delivered,cash,USD,36.25,3.0,108.75,web
654,ORD100654,C59772,2024-02-20,2024-02-25,delivered,credit_card,EUR,50.1,1.0,50.1,app
2492,ORD102492,C93639,2025-12-25,2026-01-01,shipped,paypal,EUR,30.33,3.0,90.99,web
393,ORD100393,C63943,2025-10-29,2025-11-06,shipped,credit_card,EUR,29.18,4.0,116.72,app
1105,ORD101105,C26283,2024-04-08,2024-04-10,delivered,cash,EUR,11.84,1.0,11.84,web
838,ORD100838,C11311,2025-09-19,2025-09-27,delivered,credit_card,EUR,60.29,1.0,60.29,web
1413,ORD101413,C81276,2025-02-06,2025-02-12,delivered,cash,EUR,35.34,3.0,106.02,web
2565,ORD100006,C17735,2024-12-02,2024-12-11,processing,paypal,USD,33.82,5.0,169.1,app
1788,ORD101788,C52558,2025-07-12,2025-07-13,processing,paypal,EUR,23.92,2.0,47.84,web
1146,ORD101146,C57820,2025-04-14,2025-04-21,delivered,paypal,EUR,16.37,1.0,16.37,web
1456,ORD101456,C98613,2025-01-15,2025-01-21,processing,credit_card,EUR,35.03,1.0,35.03,app
100,ORD100100,C84945,2025-09-23,2025-09-25,delivered,credit_card,USD,16.42,2.0,32.84,web
1094,ORD101094,C39573,2024-06-30,2024-07-05,delivered,cash,EUR,54.31,3.0,162.93,web
1756,ORD101756,C41327,2024-08-27,2024-09-04,delivered,paypal,EUR,51.49,5.0,257.45,app
261,ORD100261,C25353,2024-11-11,2024-11-20,processing,credit_card,USD,35.17,4.0,140.68,app
812,ORD100812,C71603,2025-11-10,2025-11-13,delivered,paypal,EUR,44.09,4.0,176.36,partner
617,ORD100617,C33981,2025-04-15,2025-04-16,shipped,paypal,EUR,13.19,4.0,52.76,app
1754,ORD101754,C66398,2024-09-06,2024-09-14,cancelled,credit_card,USD,20.14,4.0,80.56,web
2059,ORD102059,C46282,2025-04-18,2025-04-23,shipped,credit_card,EUR,35.42,4.0,141.68,partner
179,ORD100179,C55093,2024-09-30,2024-10-04,delivered,credit_card,USD,53.76,1.0,53.76,app
1221,ORD101221,C59778,2025-03-01,2025-03-03,delivered,credit_card,EUR,41.32,2.0,82.64,partner
2478,ORD102478,C17001,2025-11-06,2025-11-09,cancelled,credit_card,EUR,48.17,4.0,192.68,web
1792,ORD101792,C40943,2024-12-26,2025-01-01,delivered,paypal,EUR,45.91,5.0,229.55,web
1399,ORD101399,C36944,2025-11-07,2025-11-13,delivered,paypal,EUR,30.81,1.0,30.81,app
1268,ORD101268,C95782,2025-08-13,2025-08-21,shipped,credit_card,EUR,16.11,1.0,16.11,app
1204,ORD101204,C68578,2025-11-21,2025-11-23,delivered,credit_card,EUR,-1.0,4.0,253.8,web
742,ORD100742,C67104,2025-10-18,2025-10-19,processing,paypal,USD,38.37,3.0,115.11,web
1032,ORD101032,C75769,2024-02-14,2024-02-21,delivered,credit_card,EUR,22.7,4.0,90.8,partner
2362,ORD102362,C96564,2025-10-13,2025-10-19,delivered,cash,EUR,24.1,5.0,120.5,app
291,ORD100291,C34027,2024-04-23,2024-05-02,delivered,credit_card,EUR,35.58,2.0,71.16,web
141,ORD100141,C29312,2024-12-28,2024-12-31,shipped,credit_card,USD,24.69,4.0,98.76,web
1451,ORD101451,C13697,2024-06-09,2024-06-18,processing,credit_card,EUR,25.48,5.0,127.4,web
2543,ORD102356,C47042,2025-09-10,2025-09-11,delivered,paypal,EUR,31.23,2.0,62.46,web
2376,ORD102376,C86832,2024-10-28,2024-11-06,in_progress,credit_card,USD,50.54,4.0,202.16,app
1005,ORD101005,,2025-10-11,2025-10-13,delivered,credit_card,EUR,32.52,5.0,162.6,web
433,ORD100433,C21795,2024-11-13,2024-11-17,cancelled,credit_card,EUR,22.71,1.0,22.71,app
1967,ORD101967,C52187,2025-11-25,2025-12-03,shipped,credit_card,EUR,43.5,1.0,43.5,app
521,ORD100521,C23155,2024-04-05,2024-04-12,shipped,credit_card,EUR,39.68,3.0,119.04,web
411,ORD100411,C30668,2024-03-07,2024-03-15,delivered,paypal,EUR,23.34,3.0,70.02,web
866,ORD100866,C83781,2025-03-29,2025-04-04,shipped,paypal,EUR,20.68,3.0,62.04,app
1054,ORD101054,C16894,2024-10-30,2024-11-03,in_progress,credit_card,EUR,42.65,3.0,127.95,app
1627,ORD101627,C62616,2024-03-07,2024-03-16,delivered,credit_card,EUR,37.76,1.0,37.76,partner
247,ORD100247,C47422,2025-08-14,2025-08-20,delivered,credit_card,EUR,32.95,1.0,32.95,web
1560,ORD101560,C36201,2024-04-15,2024-04-17,processing,credit_card,USD,21.56,2.0,43.12,app
414,ORD100414,C11616,2024-10-24,2024-11-02,delivered,paypal,USD,35.38,1.0,35.38,app
1779,ORD101779,C71609,2025-09-09,2025-09-14,shipped,paypal,USD,20.68,5.0,103.4,web
1569,ORD101569,C98617,2024-03-14,2024-03-23,delivered,cash,EUR,27.0,1.0,27.0,web
1798,ORD101798,C53097,2024-01-27,2024-01-31,delivered,credit_card,EUR,31.64,5.0,158.2,app
347,ORD100347,C94242,2024-10-09,2024-10-17,delivered,card,EUR,45.24,2.0,90.48,web
599,ORD100599,C67822,2024-07-18,2024-07-22,delivered,credit_card,USD,66.44,4.0,265.76,app
736,ORD100736,C75747,2024-09-22,2024-09-29,processing,paypal,USD,43.05,3.0,129.15,app
29,ORD100029,C49906,2025-02-25,2025-03-05,shipped,credit_card,EUR,40.08,2.0,80.16,web
2000,ORD102000,C89030,2025-05-21,2025-05-25,delivered,paypal,EUR,28.64,2.0,57.28,web
1591,,C41182,2024-01-31,2024-02-08,shipped,paypal,EUR,22.03,5.0,110.15,web
705,ORD100705,C60844,2025-05-10,2025-05-16,delivered,credit_card,EUR,23.77,2.0,47.54,web
618,ORD100618,C15501,2024-01-18,2024-01-26,delivered,paypal,EUR,31.16,3.0,93.48,web
932,ORD100932,C33174,2024-05-31,2024-06-09,processing,credit_card,USD,18.55,4.0,74.2,partner
1368,ORD101368,C96682,2024-06-10,2024-06-13,shipped,credit_card,EUR,26.02,1.0,26.02,web
2058,ORD102058,C45479,2025-07-02,2025-07-11,delivered,credit_card,EUR,23.29,5.0,116.45,web
157,ORD100157,C60132,2024-07-16,2024-07-25,delivered,credit_card,EUR,25.1,4.0,100.4,web
2429,ORD102429,C34362,2024-06-11,2024-06-18,delivered,cash,EUR,31.27,3.0,93.81,web
2084,ORD102084,C21816,2025-03-04,2025-03-05,shipped,paypal,USD,33.68,1.0,33.68,web
1776,ORD101776,C39903,2024-02-19,2024-02-25,delivered,credit_card,USD,35.32,5.0,176.6,web
2105,ORD102105,C34763,2024-12-10,2024-12-17,delivered,credit_card,USD,46.38,3.0,139.14,app
611,ORD100611,C51651,2025-07-11,2025-07-15,delivered,paypal,EUR,13.69,4.0,54.76,app
332,ORD100332,C37895,2024-08-07,2024-08-15,delivered,credit_card,EUR,17.94,5.0,89.7,web
430,ORD100430,C17594,2024-05-07,2024-05-10,delivered,credit_card,EUR,19.15,2.0,38.3,app
1621,ORD101621,C10360,2025-11-22,2025-11-24,shipped,credit_card,USD,32.16,4.0,128.64,web
2292,ORD102292,C31169,2025-12-10,2025-12-11,delivered,,EUR,16.87,1.0,16.87,web
410,ORD100410,C25684,2024-03-23,2024-03-30,shipped,credit_card,USD,14.48,5.0,72.4,web
1692,ORD101692,C69166,2025-06-25,2025-06-26,delivered,cash,EUR,53.47,1.0,53.47,web
1404,ORD101404,C25964,2025-09-30,2025-10-01,delivered,credit_card,USD,45.16,4.0,180.64,web
353,ORD100353,C49158,2024-03-06,2024-03-10,delivered,paypal,EUR,20.07,5.0,100.35,app
944,ORD100944,C21640,2025-11-01,2025-11-03,cancelled,credit_card,USD,35.57,2.0,71.14,web
208,ORD100208,C33716,2025-06-17,2025-06-21,delivered,credit_card,EUR,21.42,1.0,21.42,web
435,ORD100435,C21137,2024-06-16,2024-06-21,delivered,credit_card,EUR,72.43,2.0,144.86,web
1552,ORD101552,C57992,2025-07-13,2025-07-18,delivered,paypal,USD,16.09,3.0,48.27,web
518,ORD100518,C52787,2025-03-13,2025-03-16,delivered,credit_card,EUR,38.36,4.0,153.44,web
1414,ORD101414,C62650,2025-07-31,2025-08-03,delivered,credit_card,EUR,25.83,5.0,129.15,app
1970,ORD101970,C84586,2024-10-21,2024-10-26,processing,paypal,EUR,33.93,4.0,135.72,app
2340,ORD102340,C48104,2025-07-11,2025-07-16,cancelled,credit_card,EUR,84.67,1.0,84.67,web
1281,ORD101281,C76548,2024-06-15,2024-06-22,cancelled,credit_card,EUR,14.86,3.0,44.58,web
1110,ORD101110,C66887,,2025-02-17,shipped,credit_card,EUR,16.63,3.0,49.89,app
57,ORD100057,C23885,2025-09-25,2025-09-29,delivered,credit_card,EUR,15.29,3.0,45.87,web
2126,ORD102126,C37693,2024-01-03,2024-01-07,cancelled,credit_card,EUR,26.29,5.0,131.45,web
2302,ORD102302,C61287,2024-06-10,2024-06-11,delivered,cash,EUR,10.2,4.0,40.8,web
1725,ORD101725,C80465,2024-05-10,2024-05-12,cancelled,credit_card,USD,44.99,4.0,179.96,web
873,ORD100873,C21243,2025-01-02,2025-01-08,delivered,,EUR,19.61,2.0,39.22,web
199,ORD100199,C96569,2024-03-27,2024-04-01,cancelled,credit_card,EUR,25.28,5.0,126.4,web
229,ORD100229,C25909,2024-12-03,2024-12-12,cancelled,card,EUR,52.58,4.0,210.32,app
819,ORD100819,C99918,2024-01-26,2024-02-02,delivered,credit_card,EUR,25.45,1.0,25.45,app
942,ORD100942,C92233,2024-11-28,2024-12-07,delivered,credit_card,EUR,23.07,3.0,69.21,web
463,ORD100463,C47719,2024-02-18,2024-02-23,delivered,paypal,EUR,45.0,4.0,180.0,web
1011,ORD101011,C81987,2025-02-26,2025-03-07,shipped,card,EUR,16.38,2.0,32.76,web
2168,ORD102168,C94246,2025-06-22,2025-06-26,done,credit_card,USD,46.37,3.0,139.11,web
1352,ORD101352,C54621,2024-03-17,2024-03-21,delivered,paypal,EUR,37.22,5.0,186.1,app
315,ORD100315,C69347,2024-03-09,2024-03-13,delivered,credit_card,EUR,22.59,3.0,67.77,app
2486,ORD102486,C31986,2025-12-07,2025-12-16,shipped,credit_card,USD,28.91,2.0,57.82,web
2224,ORD102224,C46096,2024-07-31,2024-08-08,delivered,paypal,EUR,24.32,2.0,48.64,web
2515,ORD100954,C80701,2025-08-21,2025-08-25,processing,credit_card,EUR,18.49,5.0,92.45,web
69,ORD100069,C52259,2025-11-08,2025-11-14,processing,credit_card,USD,31.09,2.0,62.18,web
2477,ORD102477,C25852,2024-03-22,2024-03-26,delivered,credit_card,USD,24.23,2.0,48.46,app
976,ORD100976,C18571,2025-02-04,2025-02-06,cancelled,paypal,EUR,30.51,1.0,30.51,app
135,ORD100135,C37355,2024-01-20,2024-01-22,delivered,credit_card,EUR,28.55,3.0,85.65,web
1193,ORD101193,C73272,2024-08-26,2024-09-03,delivered,credit_card,EUR,15.15,5.0,75.75,web
1080,ORD101080,C92832,2025-10-06,2025-10-07,shipped,credit_card,EUR,56.9,2.0,113.8,app
1018,ORD101018,C13749,2025-05-10,2025-05-19,delivered,paypal,EUR,75.21,1.0,75.21,web
767,ORD100767,C53142,2025-05-19,2025-05-26,shipped,paypal,EUR,19.2,4.0,76.8,web
1336,ORD101336,C67441,2024-05-23,2024-05-28,shipped,credit_card,EUR,45.19,5.0,225.95,web
231,ORD100231,C87094,2025-01-16,2025-01-23,delivered,cash,EUR,32.72,2.0,65.44,app
522,ORD100522,C27306,2024-10-09,2024-10-14,in_progress,credit_card,USD,45.16,2.0,90.32,web
1723,ORD101723,C75801,2025-01-24,2025-01-29,delivered,credit_card,EUR,32.66,2.0,65.32,web
2254,ORD102254,C36556,2024-06-03,2024-06-04,processing,credit_card,EUR,51.08,5.0,255.4,app
2016,ORD102016,C47253,2024-09-14,2024-09-16,delivered,credit_card,USD,35.3,1.0,35.3,web
2019,ORD102019,C51498,2024-11-09,2024-11-14,delivered,credit_card,EUR,38.76,2.0,77.52,app
961,ORD100961,C46790,2025-11-21,2025-11-25,shipped,credit_card,EUR,10.49,5.0,52.45,web
2185,ORD102185,C36038,2025-06-16,2025-06-20,delivered,credit_card,EUR,39.76,2.0,79.52,app
2096,ORD102096,C94574,2025-10-19,2025-10-21,delivered,credit_card,EUR,27.09,4.0,108.36,web
1989,ORD101989,C93139,2024-10-09,2024-10-10,in_progress,credit_card,USD,27.41,5.0,137.05,web
1508,ORD101508,C87693,2024-05-18,2024-05-19,delivered,credit_card,EUR,44.56,3.0,133.68,web
1530,ORD101530,C18083,2025-01-30,2025-02-01,delivered,credit_card,EUR,52.79,2.0,105.58,web
279,ORD100279,C17445,2024-02-02,2024-02-11,delivered,paypal,EUR,20.54,4.0,82.16,app
727,ORD100727,C17893,2024-10-03,2024-10-09,delivered,credit_card,EUR,25.47,1.0,25.47,partner
867,ORD100867,C85417,2024-07-29,2024-08-06,shipped,paypal,EUR,18.1,2.0,36.2,app
1825,ORD101825,C91146,2024-10-14,2024-10-17,delivered,credit_card,EUR,49.28,4.0,197.12,web
1117,ORD101117,C62779,2024-10-26,2024-11-04,delivered,credit_card,EUR,22.9,5.0,114.5,app
1213,ORD101213,C88011,2024-06-12,2024-06-18,shipped,credit_card,EUR,27.37,4.0,109.48,web
1452,ORD101452,C14612,2025-06-16,2025-06-18,processing,credit_card,EUR,55.26,4.0,221.04,web
322,ORD100322,C65317,2024-04-02,2024-04-10,delivered,cash,EUR,28.05,5.0,140.25,web
485,ORD100485,C30937,2025-04-18,2025-04-26,delivered,cash,EUR,39.93,4.0,159.72,app
572,ORD100572,C35404,2024-06-24,2024-06-30,done,credit_card,EUR,23.57,3.0,70.71,web
2080,ORD102080,C84450,2024-05-21,2024-05-25,shipped,paypal,EUR,20.73,3.0,62.19,web
2443,ORD102443,C29104,2025-09-23,2025-10-01,processing,credit_card,EUR,18.27,2.0,36.54,web
879,ORD100879,C66700,2024-10-15,2024-10-16,processing,credit_card,EUR,30.94,5.0,154.7,app
257,ORD100257,C19306,2025-04-08,2025-04-11,shipped,credit_card,EUR,25.89,2.0,51.78,app
408,ORD100408,C94092,2024-04-03,2024-04-10,processing,credit_card,EUR,23.7,5.0,118.5,web
2331,ORD102331,C87471,2024-03-19,2024-03-20,delivered,cash,EUR,29.73,5.0,148.65,web
440,ORD100440,C97579,2025-06-06,2025-06-07,processing,credit_card,EUR,27.61,4.0,110.44,web
76,ORD100076,C39717,2024-07-17,2024-07-26,shipped,credit_card,USD,43.53,5.0,217.65,web
1593,ORD101593,C11713,2024-11-21,2024-11-29,delivered,paypal,EUR,17.48,3.0,52.44,app
1920,ORD101920,C45395,2025-06-11,2025-06-18,delivered,paypal,EUR,39.88,5.0,199.4,app
1849,ORD101849,C24877,2024-09-14,2024-09-21,cancelled,cash,EUR,24.15,1.0,24.15,web
1875,ORD101875,C20858,2025-03-03,2025-03-07,delivered,credit_card,EUR,17.69,2.0,35.38,app
1098,ORD101098,C13710,2024-07-27,2024-07-29,processing,card,EUR,7.11,2.0,14.22,app
2026,ORD102026,C65252,2024-01-14,2024-01-20,shipped,credit_card,EUR,44.18,2.0,88.36,web
2057,ORD102057,C76465,2025-09-20,2025-09-23,shipped,credit_card,EUR,56.06,4.0,224.24,web
581,ORD100581,C85010,2025-08-22,2025-08-27,delivered,credit_card,EUR,20.17,4.0,80.68,web
495,ORD100495,C47131,2025-04-06,2025-04-11,delivered,credit_card,EUR,37.13,5.0,185.65,app
1134,ORD101134,C65244,2025-12-03,2025-12-11,delivered,credit_card,EUR,29.97,5.0,149.85,app
149,,C15247,2024-08-29,2024-09-02,cancelled,credit_card,EUR,23.27,3.0,69.81,web
464,ORD100464,C10585,2025-06-20,2025-06-25,delivered,credit_card,EUR,49.72,4.0,198.88,web
1261,ORD101261,C93222,2025-01-04,2025-01-11,delivered,credit_card,EUR,-10.0,4.0,75.6,app
2555,ORD100831,C31674,2025-09-14,2025-09-18,delivered,credit_card,EUR,51.73,1.0,51.73,web
602,ORD100602,C76513,2024-01-11,2024-01-19,processing,cash,EUR,20.59,2.0,41.18,web
1116,ORD101116,C99603,2024-02-07,2024-02-09,delivered,credit_card,EUR,26.64,1.0,26.64,app
1313,ORD101313,C86800,2024-11-19,2024-11-25,delivered,credit_card,USD,24.24,1.0,24.24,app
498,ORD100498,C93381,2024-11-13,2024-11-16,processing,credit_card,EUR,37.37,3.0,112.11,web
1561,ORD101561,C32883,2024-01-16,2024-01-21,shipped,credit_card,USD,43.04,1.0,43.04,app
2377,ORD102377,C22348,2024-11-15,2024-11-17,shipped,cash,USD,29.12,3.0,87.36,web
2023,ORD102023,C63971,2025-12-22,2025-12-23,cancelled,credit_card,EUR,25.61,2.0,51.22,web
438,ORD100438,C17278,2025-10-21,2025-10-26,delivered,cash,EUR,68.06,2.0,136.12,web
480,ORD100480,C35913,2025-06-08,2025-06-10,shipped,credit_card,EUR,41.93,2.0,83.86,app
457,ORD100457,C67057,2024-12-21,2024-12-24,delivered,paypal,EUR,30.37,4.0,121.48,web
163,ORD100163,C46574,2024-12-29,2025-01-07,delivered,credit_card,USD,26.31,3.0,78.93,app
402,ORD100402,C38837,2025-09-22,2025-09-24,delivered,credit_card,USD,29.08,3.0,87.24,web
1302,ORD101302,C72982,2025-08-11,2025-08-19,delivered,crypto,EUR,24.63,1.0,24.63,web
1047,ORD101047,C64075,2025-10-06,2025-10-07,processing,credit_card,EUR,18.97,2.0,37.94,web
1462,ORD101462,C14276,2025-04-25,2025-05-03,shipped,paypal,EUR,31.58,3.0,94.74,web
166,ORD100166,C38909,2024-06-24,2024-06-28,cancelled,credit_card,EUR,32.8,3.0,98.4,web
1386,ORD101386,C60441,2024-03-01,2024-03-02,processing,credit_card,EUR,32.0,3.0,96.0,app
1048,ORD101048,C70160,2024-08-12,2024-08-18,delivered,credit_card,EUR,17.64,4.0,70.56,app
1366,ORD101366,C37162,2025-01-16,2025-01-21,in_progress,credit_card,EUR,68.89,5.0,344.45,web
1322,ORD101322,C59469,2025-02-04,2025-02-07,delivered,cash,EUR,-10.0,4.0,99.44,web
49,ORD100049,C80053,2024-04-03,2024-04-11,delivered,cash,EUR,26.14,4.0,104.56,web
67,ORD100067,C43341,2025-04-07,2025-04-14,delivered,credit_card,EUR,21.63,4.0,86.52,app
2201,ORD102201,C10675,2024-02-11,2024-02-17,delivered,credit_card,EUR,33.65,1.0,33.65,app
1449,ORD101449,C19270,2024-05-07,2024-05-10,delivered,paypal,EUR,18.87,2.0,37.74,web
567,ORD100567,C32444,2025-05-30,2025-06-08,delivered,credit_card,EUR,21.03,5.0,105.15,web
48,ORD100048,C71012,2024-12-09,2024-12-17,delivered,credit_card,EUR,29.79,2.0,59.58,web
808,ORD100808,C45182,2024-01-18,2024-01-27,delivered,credit_card,EUR,38.91,1.0,38.91,web
756,ORD100756,C76373,2024-05-06,2024-05-08,delivered,credit_card,EUR,41.89,2.0,83.78,app
1195,ORD101195,C67038,2025-04-13,2025-04-16,delivered,credit_card,EUR,66.22,3.0,198.66,web
1960,ORD101960,C85570,2024-03-15,2024-03-19,delivered,credit_card,USD,63.85,5.0,319.25,web
124,ORD100124,C86956,2025-11-04,2025-11-08,delivered,credit_card,EUR,31.14,4.0,124.56,app
881,ORD100881,C86600,2025-07-29,2025-08-03,cancelled,credit_card,EUR,9.39,3.0,28.17,web
1983,ORD101983,C77574,2024-02-14,2024-02-15,delivered,paypal,EUR,32.84,1.0,32.84,web
471,ORD100471,C82391,2024-02-07,2024-02-15,shipped,credit_card,EUR,23.78,1.0,23.78,partner
2396,ORD102396,C95191,2025-09-13,2025-09-16,delivered,credit_card,EUR,21.97,2.0,43.94,app
929,ORD100929,C62020,2024-08-08,2024-08-17,cancelled,credit_card,EUR,43.6,1.0,43.6,web
2064,ORD102064,C63060,2025-10-17,2025-10-21,delivered,credit_card,EUR,28.49,3.0,85.47,partner
25,ORD100025,C67947,2024-08-24,2024-09-02,delivered,paypal,EUR,28.85,5.0,144.25,web
2456,ORD102456,C85641,2024-04-27,2024-05-04,cancelled,paypal,EUR,10.75,3.0,32.25,web
605,ORD100605,C58245,2024-08-09,2024-08-13,shipped,credit_card,EUR,89.43,5.0,447.15,web
2480,ORD102480,C68638,2025-10-20,2025-10-29,processing,credit_card,EUR,20.43,2.0,40.86,app
1670,ORD101670,C78679,2024-09-29,2024-10-01,processing,credit_card,EUR,44.57,1.0,44.57,app
